"Tx","Ty","Tz","Nx","Ny","Nz","Bx","By","Bz"
6.28318530717959,-7.46235974639513e-15,455.530934770522,6.35960951081137e-15,-1,-1.04100426918346e-16,0.999904888719587,6.36044037159812e-15,-0.013791791568546
6.28297503358111,-0.322978445763785,455.477842586885,0.0032217190784966,-0.999994526340342,-0.000753535356354094,0.999899682718599,0.00323180525936815,-0.0137905741001413
6.28234422685976,-0.645935273880875,455.318592387376,0.00643955990600652,-0.999978129570127,-0.00150746464228245,0.999884089518455,0.00645973807332559,-0.0137869253959497
6.28129292923678,-0.968848868151507,455.053263210704,0.0096496586392121,-0.999950882102539,-0.00226218268527288,0.99985818331718,0.00967994043000512,-0.0137808565387139
6.27982121107781,-1.29169761526964,454.681986736407,0.0128481801339281,-0.999912903918883,-0.00301808610771665,0.999822087079609,0.0128885830684072,-0.0137723859321553
6.27792917088812,-1.61445990626961,454.204947207415,0.0160313320058905,-0.999864361517806,-0.00377557422209939,0.99977597149986,0.0160818795650229,-0.013761539200502
6.27561693530607,-1.93711413797242,453.622381321706,0.0191953783495615,-0.999805466464455,-0.00453504992360942,0.99972005356909,0.0192561000784379,-0.0137483490494182
6.27288465909459,-2.25963871443175,452.934578093121,0.02233665300847,-0.999736473559284,-0.00529692057951717,0.999654594768332,0.0224075846454307,-0.0137328550898915
6.26973252513084,-2.58201204837935,452.141878681413,0.0254515722968209,-0.999657678651155,-0.00606159891485845,0.99957989891114,0.0255327559282977,-0.0137151036270286
6.26616074439397,-2.90421256266999,451.244676191641,0.028536647079624,-0.999569416123769,-0.00682950389417006,0.999496309665193,0.0286281313206648,-0.0136951474160747
6.262169555951,-3.22621869172561,450.243415443031,0.031588494127252,-0.999472056088281,-0.00760106159927725,0.999404207785823,0.0316903343277081,-0.0136730453882885
6.25775922694081,-3.5480088829788,449.138592707428,0.0346038466699516,-0.999366001318086,-0.0083767061034118,0.999304008097651,0.0347161051463315,-0.0136488623495859
6.25293005255628,-3.86956159831531,447.930755417516,0.037579564088211,-0.999251683964224,-0.00915688034224366,0.999196156262938,0.037702310381238,-0.0136226686550884
6.2476823560245,-4.19085531551567,446.620501844965,0.040512640685822,-0.999129562091571,-0.00994203698273224,0.999081125377028,0.0406459518437753,-0.0135945398628926
6.24201648858517,-4.51186852969574,445.20848074871,0.0434002135037589,-0.999000116076908,-0.0107326392910412,0.998959412432264,0.0435441743917359,-0.0135645563704985
6.23593282946705,-4.83257975474602,443.695390993564,0.0462395691444239,-0.998863844910251,-0.0115291620011067,0.998831534692008,0.0463942727797233,-0.0135328030374074
6.22943178586263,-5.15296752476983,442.081981139405,0.0490281495871704,-0.998721262440316,-0.0123320921858004,0.998698026015994,0.0491936975010783,-0.0134993687974222
6.22251379290083,-5.47301039552002,440.369049001166,0.0517635569871316,-0.998572893603877,-0.0131419301329809,0.998559433177128,0.0519400596134813,-0.0134643462641529
6.21517931361789,-5.79268694583428,438.557441179914,0.0544435574600747,-0.998419270677024,-0.0139591902290728,0.998416312208165,0.0546311345510569,-0.0134278313331571
6.20742883892641,-6.11197577906894,436.648052565286,0.0570660838661092,-0.998260929584059,-0.0147844018531572,0.998269224814483,0.0572648649359238,-0.0133899227840297
6.19926288758242,-6.43085552453108,434.641825809584,0.059629237614485,-0.998098406297017,-0.015618110284888,0.998118734886442,0.0598393624115574,-0.0133507218856007
6.19068200615074,-6.74930483890888,432.539750773839,0.0621312895202861,-0.997932233355653,-0.01646087762987,0.997965405141803,0.0623529085289128,-0.0133103320072155
