"Tx","Ty","Tz","Nx","Ny","Nz","Bx","By","Bz"
6.2833877177608,1.68739263077488e-15,478.512524223054,0.11103313500427,-0.993815635422347,-0.00145798532208343,0.993729966999707,0.11104270705488,-0.0130487507710587
6.28317743738843,-0.322988850399598,474.738384863774,0.187788116683766,-0.982204499011006,-0.00315362567570681,0.982120403990593,0.187813363012338,-0.0128706153446951
6.28254661034586,-0.645956082456106,469.155293203852,0.245732855519349,-0.969326555183499,-0.00462527127826272,0.969245104346858,0.245772525002073,-0.0126409514576362
6.28149527885571,-0.968880079273392,462.224853940783,0.282272962750706,-0.959316313246666,-0.00584684861805396,0.959237889979472,0.282325730740917,-0.0124439619630693
6.28002351328586,-1.29173922684915,454.508922051367,0.297289993075238,-0.954762866554778,-0.00682119237583294,0.954687270276369,0.297354658581404,-0.01234597068649
6.27813141214477,-1.61451191552159,446.624169372874,0.291612773048578,-0.956506604535156,-0.00755685619453855,0.95643318482032,0.291688276359717,-0.0123900124599336
6.27581910207487,-1.93717654141579,439.191919818113,0.266067208336245,-0.963920837118798,-0.00805359648562204,0.963848586342083,0.26615252992615,-0.0125989452049885
6.27308673784408,-2.2597115078897,432.787401634207,0.221227133142401,-0.975187004151304,-0.00829834296707998,0.975114614573323,0.221321150057078,-0.0129783274319567
6.26993450233546,-2.58209522697966,427.892642548091,0.157783002057588,-0.987439173103899,-0.00827065182334729,0.987365112884766,0.157884369139566,-0.0135151707149501
6.26636260653494,-2.90430612084534,424.856949270839,0.0774676399175754,-0.996963107739816,-0.00795779940486854,0.996885790350078,0.0775747624584897,-0.0141731163690247
6.26237128951725,-3.22632262321395,423.868289096769,-0.0156387923248154,-0.999850474951186,-0.00737942507983765,0.999768576988067,-0.0155276218873928,-0.0148891042637794
6.25796081842989,-3.54812318082376,424.937980694352,-0.114048880203838,-0.993453113125432,-0.00661550796529639,0.993366013875045,-0.113935129694821,-0.0155803947134873
6.25313148847522,-3.86968625486669,427.899981597942,-0.207117616624372,-0.978298735105383,-0.00582046175547427,0.978206931340377,-0.20700199346069,-0.0161670708832471
6.24788362289076,-4.19099032242994,432.424827966329,-0.283126374127086,-0.959068491104881,-0.00520438694335613,0.958973806068846,-0.283008349906852,-0.0165985890012406
6.24221757292752,-4.51201387793659,438.047044559307,-0.332065574090448,-0.943243137856251,-0.00498371257936575,0.943148690130318,-0.331943247553306,-0.0168590838787477
6.23613371782649,-4.83273543458499,444.203706893087,-0.347292197763576,-0.937741839022381,-0.00532660487251256,0.937651908048988,-0.347162665208837,-0.0169405790098449
6.22963246479326,-5.15313352578693,450.280901538264,-0.325928556464571,-0.94537334500877,-0.00630988334679278,0.945293198312287,-0.325788749922916,-0.0168065358771682
6.22271424897077,-5.47318670660443,455.664175226445,-0.269617583165564,-0.962935198975692,-0.00788425149296076,0.962870668538974,-0.269465350997696,-0.016385978121484
